elapsed_ms,ir
72572,185519
72581,185601
72591,185677
72602,185780
72612,185849
72662,185943
72671,185985
72681,185967
72692,186053
72702,186078
72712,186107
72722,186168
72732,186217
72742,186289
72751,186374
72762,186414
72772,186427
72782,186432
72791,186417
72802,186435
72812,186427
72822,186409
72831,186430
72842,186396
72852,186403
72862,186392
72871,186374
72881,186394
72891,186415
72901,186417
72911,186407
72922,186354
72932,186335
72942,186257
72951,186158
72962,186091
72972,185985
72982,185915
72991,185826
73034,185560
73043,185384
73118,186427
73124,184471
73132,184521
73143,184585
73184,184872
73191,185111
73201,185191
73252,185235
73293,185056
73302,185005
73311,184976
73322,184904
73332,184888
73342,184855
73351,184813
73362,184721
73372,184632
73382,184465
73391,184261
73402,184106
73412,183997
73456,183422
73463,183252
73471,183074
73482,182943
73491,182952
73501,182986
73511,183013
73521,182948
73532,182956
73542,182954
73551,182900
73562,182980
73572,183013
73582,183041
73591,183001
73602,183066
73612,183172
73622,183255
73631,183301
73642,183497
73652,183648
73662,183784
73671,183789
73682,183948
73692,184010
73702,184099
73711,184156
73721,184288
73732,184513
73742,184567
73752,184582
73761,184508
73772,184482
73782,184371
73791,184274
73876,184761
73884,185789
73891,186013
73944,186283
73952,186416
73998,186636
74002,186564
74012,186646
74022,186652
74031,186595
74042,186715
74052,186718
74061,186585
74071,186475
74082,186406
74092,186216
74102,185994
74111,185731
74121,185606
74131,185563
74142,185660
74151,185536
74162,185544
74172,185444
74182,185281
74191,184948
74202,184897
74212,184805
74258,184966
74262,184982
74272,184897
74281,184710
74291,184723
74302,184979
74311,185365
74321,185816
74332,186413
74342,186913
74351,187372
74362,187681
74372,187825
74382,187942
74392,188057
74401,188116
74411,188269
74421,188335
74431,188406
74441,188419
74453,188365
74463,188194
74473,187854
74482,187337
74493,186502
74537,185187
74546,184099
74595,182820
74603,181331
74645,185816
74651,175354
74696,173190
74702,172885
74713,172596
74722,172468
74732,172503
74743,172702
74753,173062
74762,173508
74773,174007
74783,174297
74793,174420
74802,174595
74813,174776
74823,174956
74833,175286
74842,175422
74853,175672
74863,175923
74873,176270
74882,176935
74893,178159
74903,179646
74913,181127
74922,182652
74932,184346
74942,186065
74952,187733
74963,189029
74973,189797
74983,189955
74993,189774
75002,189775
75013,190028
75065,188983
75073,188397
75082,187974
75092,187654
75102,187482
75113,187355
75122,187198
75132,187057
75143,187025
75153,186974
75162,186690
75173,186430
75183,186142
75193,185860
75203,185567
75213,185091
75257,183005
75262,182638
75303,180968
75315,180469
75365,179243
75372,179124
75382,179034
75392,178970
75403,178890
75413,178889
75457,179037
75459,179987
75463,180649
75474,181303
75484,181846
75493,182421
75502,183050
75513,183531
75522,183797
75532,183896
75542,183870
75552,183753
75562,183548
75572,183387
75582,183488
75592,183554
75602,183593
75612,183524
75622,183027
75632,181808
75642,180048
75652,178017
75662,176079
75672,174439
75682,173143
75692,172300
75702,171834
75712,171607
75722,171590
75732,171768
75742,171944
75752,172101
75762,172186
75772,172466
75782,172701
75792,173375
75802,174280
75812,175636
75863,185676
75873,187560
75882,188649
75893,189587
75903,190241
75913,190403
75922,190561
75932,190675
75942,190678
75952,190760
76002,191132
76013,191297
76022,191199
76033,191416
76042,191361
76053,191553
76062,191461
76072,191504
76082,191532
76093,191649
76102,191585
76146,177377
76153,191007
76202,190194
76213,190056
76222,189987
76265,189442
76272,189092
76282,188922
76292,188786
76302,188703
76312,188696
76322,188800
76332,188840
76342,188904
76352,189118
76403,189518
76415,189726
76424,189954
76433,190032
76443,190199
76453,190328
76463,190468
76474,190554
76483,190618
76493,190614
76503,190535
76513,190433
76523,190343
76533,190244
76543,190155
76553,190017
76563,189875
76573,189755
76583,189596
76593,189424
76603,189179
76613,188887
76623,188684
76633,188541
76643,188452
76653,188423
76704,188603
76714,188697
76723,188575
76733,188596
76743,188528
76753,188416
76763,188366
76773,188270
76784,188220
76825,190535
76833,189889
76874,194016
76882,194585
76974,185147
76984,183355
77034,181419
77043,182698
77053,183828
77063,184601
77073,185258
77083,185946
77128,186642
77137,191479
77144,192857
77153,193845
77164,194392
77173,194734
77183,194689
77193,194550
77203,194179
77213,193796
77223,193272
77233,192874
77243,192381
77253,192057
77263,191688
77273,191414
77283,191020
77293,190608
77303,190123
77313,189669
77323,189194
77333,188738
77343,188217
77353,187586
77363,186799
77373,185953
77383,185111
77393,184565
77403,184029
77413,183425
77423,182868
77433,182744
77443,182898
77453,183112
77505,185188
77517,185714
77524,185974
77575,187266
77584,187540
77626,188821
77673,192514
77684,193347
77693,193950
77704,194836
77713,195389
77723,195615
77734,194776
77743,192859
77754,190225
77763,186542
77774,182670
77783,179083
77793,176411
77803,174700
77814,173469
77823,172585
77833,172881
77843,173947
77854,175687
77904,184012
77914,185434
77925,186370
77934,185931
77943,184041
77953,180763
77964,177452
77973,174195
77984,172421
77993,172806
78003,174511
78014,176239
78023,175999
78034,173908
78043,171682
78054,172288
78063,172427
78073,171966
78083,172214
78093,173134
78104,173433
78113,173031
78123,172627
78133,172209
78144,171775
78153,171327
78163,171073
78216,177272
